Plot_Min_Witdh,Plot_Count,Build_Min_Depth,Build_Max_Depth,Build_Min_Heigth,Build_Max_Heigth,Building_Volume,Building_Area,Green_Area,Average_FAR,Average_Build_Heigth,Gross_area,Radiation_Min,Radiation_Total,Green_Comfort,Energy_Balance
23.4657447333,12,18.1651045063,71.5174884873,26.3045033347,57.988923675,785142.91,19020.7883055689,2290.1452110133,36.911174853,40.1214756417,785142.91,0,9180.25,0.1411,-2151653.34
23.5004457034,12,18.1151883752,70.6727918204,25.9686557691,57.4394347033,814963.00,19594.3003360226,1716.6331805597,37.7079947287,39.6924631274,814963.00,0,9542.25,0.0642,-2311814.71
23.5304439528,12,18.0638992153,69.7904672613,25.6222295727,56.8834211141,715602.57,17963.5738697007,3347.3596468816,34.4079134846,39.2546398605,715602.57,4.75,8705.75,0.1755,-1636363.31
23.5548127109,12,18.0104180672,68.8727017115,25.2649452498,56.3191646703,772649.36,19327.9338381318,1982.9996784505,34.9123777629,38.8070989373,772649.36,6.5,9501.25,0.2216,-1801179.10
23.5746953511,12,17.9550350307,67.920814277,24.8974438128,55.744465292,768692.37,19207.5199510841,2103.4135654982,35.1975577448,38.349242424,768692.37,0,9269.25,0.1379,-1803931.66
23.5884792217,12,17.8979216196,66.9384291616,24.5193207834,55.1567108931,716561.35,18215.1072434173,3095.826273165,32.934061874,37.8797031467,716561.35,2.75,8811.25,0.1735,-1521268.41
23.5975108588,12,17.8386171964,65.9269054274,24.1330732677,54.5547685687,680032.78,17328.6921284784,3982.2413881039,31.8176139998,37.3993952326,680032.78,4.5,8238.25,0.1774,-1420806.00
23.6009784576,12,17.7778881418,64.8916985831,23.7373229937,53.9375458998,664027.38,16995.4783764238,4315.4551401585,30.1217821,36.9070650649,664027.38,7,8352.25,0.2671,-1348744.01
23.6001607567,12,17.7153218639,63.8353838329,23.335403935,53.3058357213,658973.10,17138.981453417,4171.9520631653,31.5184845157,36.4049384751,658973.10,2.25,8453.75,0.1602,-1197852.01
23.5955691939,12,17.652582352,62.7649307097,22.9279779714,52.6614779149,724120.08,19357.7635321964,1953.1699843858,33.6561510325,35.894191047,724120.08,2.25,9332.75,0.1104,-1043665.38
23.5862449515,12,17.5877749136,61.6849269317,22.5185232817,52.0065692191,690239.41,18859.6183955622,2451.3151210201,31.3567511078,35.3776985397,690239.41,7,9203.75,0.2373,-783233.82
23.5731224241,12,17.5236846629,60.6021647663,22.1067267887,51.3454613459,654487.03,17686.6708087462,3624.2627078361,30.2452631363,34.8571821017,654487.03,3.75,8648.5,0.1626,-845079.85
23.5582874957,12,17.4587984237,59.524569461,21.6977109877,50.680455472,763890.74,19721.5119638697,1589.4215527126,37.2751923283,39.1348391403,763890.74,3.75,9256.5,0.1166,-1464038.20
23.5396381123,12,17.3948302996,58.4596585118,21.2931554297,50.0184250159,718563.11,18727.6561800029,2583.2773365793,35.4398373166,38.5753768309,718563.11,3.75,8698.75,0.1514,-1286163.04
23.5198850872,12,17.3321926002,57.4163100895,20.8968801176,49.3659362427,699303.86,18510.3723534455,2800.5611631368,34.8787681037,38.0249536963,699303.86,3.5,8528,0.1206,-1103512.97
23.4984659761,12,17.2702305112,56.4039719618,20.5111543573,48.72787825,684464.63,18576.5039811946,2734.4295353876,33.3136548776,37.4874152091,684464.63,0,8701,0.1604,-842790.34
23.4754952899,12,17.2107785404,55.4311641586,20.1409682032,48.1122885447,702535.85,19323.1962455504,1987.7372710319,32.8737231929,36.9695848878,702535.85,4,9082.25,0.1913,-731105.07
23.4519376237,12,17.1555393078,54.507311899,19.7886995613,47.5293353787,711299.00,19714.6691670855,1596.2643494968,33.9853492593,36.4785276087,711299.00,4,9239.75,0.1375,-662805.50
23.428345961,12,17.1034637524,53.6433429976,19.4574834575,46.984014767,678181.99,19111.1634337654,2199.7700828169,32.998849785,36.0184980398,678181.99,0,8771,0.1259,-469232.88
23.4056106712,12,17.0545793307,52.8467475434,19.151512444,46.4838095372,638269.45,17897.8823211512,3413.051195431,30.9156958114,35.5956682891,638269.45,4,8441.75,11.6775,-487727.80
23.3825653259,12,17.0109028098,52.1241238524,18.8755263877,46.0393203702,638660.41,18345.8491788154,2965.0843377668,29.7451428031,35.2183043134,638660.41,4,8719.75,0.2451,-261621.79
23.3622135844,12,16.9733662593,51.4827248474,18.6276416505,45.6527859833,553258.01,15866.321938095,5444.6115784872,29.1015919357,34.8870026413,553258.01,4,7399,0.2000,-240388.71
23.3428466827,12,16.9410758853,50.9268069572,18.4141609441,45.330373452,700501.72,20448.582869152,862.3506474302,33.6916243233,34.6079843806,700501.72,4,9623.75,0.0943,-117104.64
23.3255383047,12,16.9135831463,50.4587589058,18.2324032909,45.0757460923,581750.23,16956.5841454224,4354.3493711598,28.2198865135,34.3823855235,581750.23,4,7972.25,0.2447,-111246.78
23.0293462485,12,18.2939763508,77.2025334586,28.5399500235,58.8620043591,865275.96,19982.73370014,1328.1998164423,39.1487808488,41.762820461,865275.96,5.5,9824.25,0.2315,-2880040.85
23.030752385,12,18.3230494103,77.3239477623,28.5948304285,59.1778409642,922715.47,21255.3627970624,55.5707195199,41.7766317064,41.9314988951,922715.47,0,10342.25,0.0076,-3098529.93
23.0288302093,12,18.3502809681,77.4250563014,28.6377399717,59.4811450334,858157.42,19880.4069055998,1430.5266109825,39.4146228776,42.0879615321,858157.42,3,9391.75,0.2887,-2824457.06
23.0264883463,12,18.3743341313,77.4943742696,28.6697214636,59.7746484076,692186.87,16598.0871838459,4712.8463327364,34.0860193819,42.2339877364,692186.87,6.5,8133.25,0.2750,-1986211.60
23.0241650273,12,18.392188284,77.7850856133,28.7951386175,59.9147970054,882944.84,20416.7066902133,894.2268263689,40.73726477,42.3658289925,882944.84,2.5,9765.75,0.0998,-2924349.25
23.0204469845,12,18.4105156136,77.7863973426,28.7981446093,60.1637203188,743993.83,17137.2065222886,4173.7269942937,34.5262891993,42.4760748449,743993.83,6.5,8272.75,0.2041,-2499272.14
23.0176549872,12,18.4248045632,77.7349202826,28.7799992199,60.381523174,870619.25,19517.1378642395,1793.7956523428,39.7542087634,42.5608219916,870619.25,6.5,9312.75,0.1660,-3202495.73
23.0176662041,12,18.4355960977,77.6256225325,28.7358321877,60.5600792831,850855.08,19577.1490113191,1733.7845052632,39.4088701011,42.6137802797,850855.08,6.5,9511.5,0.1983,-2869975.95
23.0211591896,12,18.4421451931,77.4472855831,28.6616441175,60.6904448132,880712.61,19995.5922758367,1315.3412407456,39.937154308,42.628794139,880712.61,2.25,9427,0.1332,-3108994.96
23.0280217845,12,18.4410077773,77.4813477246,28.6724335451,60.6190815249,757705.48,17421.1344446063,3889.799071976,35.9410358804,42.6037583317,757705.48,3.25,8405.5,0.1998,-2561693.90
23.0395850702,12,18.4386025125,77.1495894034,28.5296738721,60.6324432591,846434.59,19139.3808942401,2171.5526223422,38.3935636797,42.5290802312,846434.59,1.75,9214.25,2.7009,-3028064.94
23.05620932,12,18.4303523224,76.7302886172,28.3484981544,60.584462076,734817.75,17069.0522191554,4241.8812974269,34.5232208646,42.4059881135,734817.75,4.5,8229.25,0.2480,-2393843.33
23.0778407389,12,18.4176769726,76.2221665628,28.1289236953,60.4767375073,776538.88,18031.3043718465,3279.6291447358,36.9119909548,42.2351892615,776538.88,6.5,8642.75,0.1919,-2533021.81
23.1051903251,12,18.396931266,75.9256560705,27.9952662636,60.1559570591,870377.56,19722.5958609847,1588.3376555976,39.942554223,42.0199310459,870377.56,0,9556.25,0.0955,-3092926.31
23.135875703,12,18.3753190125,75.2502534533,27.7053015376,59.9464145879,840625.26,19689.8120262242,1621.121490358,38.7181616398,41.7650369337,840625.26,6.5,9538.25,0.1712,-2653981.45
23.1705392696,12,18.3459049253,74.7965475659,27.5082209335,59.5368372769,780247.44,18533.7279870462,2777.2055295361,36.1459967133,41.4752905625,780247.44,4.25,8850.5,0.1951,-2329175.41
23.2080474358,12,18.3132944694,74.2722843987,27.2845918379,59.0962888208,833223.04,19206.1890138367,2104.7445027456,38.1762759307,41.1570670648,833223.04,6.5,9413.25,0.0982,-2791471.62
23.2469145747,12,18.2771291637,73.6835242708,27.0380990458,58.6351213804,773743.31,18621.9055762048,2689.0279403774,35.4182832977,40.8169587469,773743.31,6.5,8982.5,0.1949,-2184014.15
23.2865105979,12,18.2379847014,73.0356963148,26.7717162532,58.1606734238,759786.76,18245.2291391813,3065.704377401,35.9437366558,40.4598426987,759786.76,6.5,8780,0.2293,-2166613.21
23.3249756986,12,18.1960563858,72.3331442879,26.488053779,57.677684434,858244.21,20598.6700604684,712.2634561139,38.8950677694,40.089257727,858244.21,6.5,10014.5,0.2461,-2452109.44
23.3621086847,12,18.1523196567,71.5796579177,26.1887879223,57.1888697647,828778.10,19812.7057610312,1498.2277555511,36.6655777065,39.707333243,828778.10,6.5,9603.25,0.2297,-2409733.33
23.3969177847,12,18.1057081525,70.778276382,25.8752401261,56.6946388362,731283.44,18114.6073317516,3196.3261848307,34.8845999003,39.3149929738,731283.44,2,8689.5,0.1605,-1798277.56
23.4282392845,12,18.0569541611,69.9318976912,25.5480539214,56.1939586211,742795.39,18341.5599339646,2969.3735826176,34.0771195171,38.9121493352,742795.39,6.5,9037.5,0.2365,-1856575.33
23.4560594543,12,18.006340817,69.0434331372,25.2079362414,55.6843740636,693139.40,17311.6135517139,3999.3199648683,33.1631354051,38.4981303773,693139.40,6.75,8451.5,0.1797,-1630089.53
23.479647232,12,17.9532085672,68.1142972848,24.8552797827,55.1627702747,631586.18,16142.2934898724,5168.6400267098,29.8442578561,38.0717992053,631586.18,4,7788.25,0.2558,-1295315.05
23.4990122515,12,17.8974492173,67.1474044306,24.4902668881,54.6269597349,670059.11,17254.4211990341,4056.5123175481,32.2125673439,37.6323047104,670059.11,6.75,8341.25,0.1864,-1307838.05
23.5137634219,12,17.840117091,66.1464371474,24.1144071516,54.0741570696,821973.06,21285.2257672256,25.7077493566,37.1384187821,37.1792835323,821973.06,0,10336.25,0.0049,-1542338.96
23.5240152409,12,17.7804788719,65.1136296499,23.7269701831,53.5025348534,765556.43,20222.2076309398,1088.7258856425,34.9097602277,36.711526885,765556.43,3,9671.5,0.1874,-1230487.56
23.5297906285,12,17.7193831078,64.0542634444,23.3307519225,52.9113915306,600012.95,15942.4006107202,5368.532905862,29.1981259608,36.2303055169,600012.95,7,7710,0.2176,-915459.52
23.530950119,12,17.6563338374,62.9712810914,22.9267269932,52.3017347137,728300.63,19551.085261101,1759.8482554813,33.1458495885,35.7366084375,728300.63,4.25,9571.25,0.1858,-1007707.40
23.5279667214,12,17.591482683,61.8714876322,22.5156481048,51.6737430346,639394.42,17786.0815505165,3524.8519660658,30.3607936028,35.230938012,639394.42,4.75,8400,0.2035,-562515.32
23.5215037715,12,17.526013051,60.7601493249,22.0996615734,51.02958491,732809.58,20249.0617548049,1061.8717617773,33.151672018,34.7154501942,732809.58,1.5,9716,0.1846,-714726.39
23.5115503572,12,17.4597182186,59.6442754239,21.6830966964,50.3731099656,750919.27,19078.127636251,2232.8058803312,36.2273826634,38.9441065482,750919.27,3.75,9052,0.1720,-1598668.63
23.4987850803,12,17.3935774977,58.5315630975,21.2662147916,49.7101214359,702573.62,18517.4134476832,2793.520068899,34.764611322,38.3791574802,702573.62,1.5,8551.75,0.1566,-1150352.87
23.4821545649,12,17.3274079104,57.4306658996,20.8524408925,49.0440540929,667801.47,17763.7276517017,3547.2058648805,33.1419219249,37.8135941909,667801.47,4,8385.5,0.1786,-1008623.59
23.4644293702,12,17.2615408558,56.3492399649,20.4468187397,48.3823104096,640467.81,17107.5017340888,4203.4317824935,31.6501677797,37.2538795244,640467.81,4,8058,0.2010,-931121.10
23.4444892036,12,17.1978096892,55.2986445959,20.0514629869,47.7322456163,625356.62,17048.2120009037,4262.7215156785,31.9143615047,36.705281066,625356.62,4.25,7846,0.1988,-730826.90
23.4223608522,12,17.1366558551,54.2897788624,19.6700296371,47.1032892586,608266.22,17015.1672865469,4295.7662300354,30.8470665012,36.1749284027,608266.22,4,7849.5,0.1840,-486327.28
23.3998756384,12,17.078391953,53.3312529217,19.3085169281,46.503837972,739084.92,20987.218388438,323.7151281442,34.9773443445,35.6702627403,739084.92,0,9911,0.0972,-428455.99
23.3771987312,12,17.0246125995,52.4370661425,18.9688013709,45.9444825985,684870.94,19348.5399381912,1962.3935783911,32.9061697737,35.1984034648,684870.94,4,9224.75,0.1537,-448686.90
23.3550683964,12,16.9748183084,51.614771152,18.6572418389,45.4341951857,672029.74,19125.8492115211,2185.0843050612,32.2745240639,34.7672816351,672029.74,4,9307.75,0.1927,-366759.77
23.3329963677,12,16.9304568093,50.8754603396,18.3753021724,44.9810392302,552816.24,15953.6313255374,5357.3021910448,28.5513879509,34.3823316972,552816.24,4,7427.5,0.2209,-187477.52
23.3123342192,12,16.8913874666,50.2273906216,18.1265381584,44.5945476467,618176.62,18262.0024314027,3048.9310851796,30.6682783392,34.0507055071,618176.62,0,8632.25,0.1079,8562.06
23.2942660693,12,16.8590779846,49.6742427639,17.9150466866,44.2791877946,672614.62,20354.8261265421,956.1073900401,31.4304769785,33.776722843,672614.62,3.75,9751.5,0.0983,261161.86
23.2787462832,12,16.83413026,49.2186105468,17.7399128892,44.0384233422,639050.39,19125.1105825427,2185.8229340395,30.7228907043,33.5621031321,639050.39,4.5,9114.75,0.1882,136227.33
23.0150082827,12,18.2569349834,76.5198859001,28.1681810795,58.1055072941,664236.17,16184.4596555856,5126.4738609966,32.4653043288,41.2232789102,664236.17,6.75,7788.5,0.2642,-1772236.11
23.0168038388,12,18.2821983613,76.604752131,28.1934526885,58.3554229051,742593.92,17385.5602874577,3925.3732291245,34.0704549517,41.3465134903,742593.92,6.75,8591,0.3383,-2349105.55
23.0142629246,12,18.3073749777,76.6561799166,28.2141177211,58.5971056272,816810.57,19416.8103071231,1894.1232094592,38.0263676122,41.4635601282,816810.57,6.75,9537.75,0.1633,-2431365.54
23.0143797298,12,18.3291470966,76.6790019799,28.2187165854,58.8174012429,795575.76,18289.0382780764,3021.8952385059,37.0107602165,41.562220238,795575.76,4,8839.75,0.1341,-2691642.56
23.0109535266,12,18.3425936476,76.9343353425,28.318997308,58.8731062377,862281.35,19698.9360911714,1611.9974254109,39.2581033569,41.6430623346,862281.35,0,9574.75,0.1325,-2981261.53
23.0094158391,12,18.3567592073,76.8871038076,28.2930902113,59.0469209646,776832.03,18379.6351372059,2931.2983793764,35.9029927009,41.7042501217,776832.03,4,8738.25,0.1892,-2357037.14
23.0094007771,12,18.3688096572,76.7899010184,28.2468491007,59.1903523095,761794.30,17811.1467394369,3499.7867771453,34.5016446,41.7407215568,761794.30,6.5,8777.75,0.2335,-2422241.53
23.0098277306,12,18.3768868547,76.6379849588,28.1768911506,59.2977761136,806603.66,18822.7807758406,2488.1527407417,37.8657740641,41.7481164116,806603.66,0.25,9113.5,0.1749,-2583250.45
23.011628015,12,18.3808125617,76.4240598411,28.0799301918,59.36546744,733983.70,17854.6273173789,3456.3061992033,35.8265856414,41.7229571787,733983.70,4.75,8683.75,0.1634,-1974361.20
23.018252219,12,18.3783961591,76.4336500478,28.0733702407,59.2294163212,655484.11,15737.2677728715,5573.6657437107,32.389198482,41.6599285954,655484.11,4,7603,0.2330,-1870950.39
23.0276429868,12,18.3741334895,76.0814656638,27.9166895485,59.2044569452,860353.41,19749.5764525173,1561.357064065,39.7566803211,41.5606890607,860353.41,0,9627.25,0.0694,-2925939.57
23.0409314104,12,18.3656216296,75.6525597224,27.728004465,59.1333173035,814896.93,19074.6968902233,2236.2366263589,37.9025228144,41.4232633058,814896.93,2.25,9193.25,0.1460,-2579647.13
23.0585501373,12,18.3532787305,75.1465658713,27.5074201505,59.019384262,765367.06,18162.5847673261,3148.3487492562,34.6203716594,41.2491875803,765367.06,6.5,8633.75,0.2153,-2295136.06
23.0802145966,12,18.3330586373,74.8600395133,27.3771988452,58.6996363306,814214.12,19440.3721473462,1870.5613692361,37.621831048,41.0363173228,814214.12,6.5,9438.25,0.1852,-2379371.08
23.1053869966,12,18.3090399769,74.4987682453,27.2175656514,58.3434493956,764529.55,17627.1855188869,3683.7479976953,35.1031709587,40.7909707857,764529.55,6.5,8594.5,0.1695,-2558917.03
23.1338858753,12,18.281296198,74.0650381955,27.03150359,57.9600296204,743297.79,18344.1694804853,2966.7640360969,35.224247982,40.5188447838,743297.79,4.75,8858,0.1550,-1862872.54
23.1651270868,12,18.2498368858,73.561510871,26.8209148012,57.5561353394,714780.72,17031.1931514226,4279.7403651597,34.6409282441,40.2239591512,714780.72,1.25,8281.25,0.1580,-2107469.47
23.1979416341,12,18.2155549984,72.9916639441,26.5882500876,57.1395311959,809501.71,19317.6795173883,1993.253999194,37.6397745859,39.9110819552,809501.71,0.25,9328.5,0.0873,-2371064.94
23.2318197066,12,18.177935075,72.3584409214,26.3354102157,56.7148372822,711538.75,16812.6549903482,4498.2785262341,32.9293095895,39.5832998085,711538.75,4,8292.5,0.1651,-2170269.65
23.2655359116,12,18.137963109,71.6658973561,26.0640554674,56.2848625434,708356.48,17625.1647144056,3685.7688021766,33.2832266006,39.2427739031,708356.48,4.25,8656.25,0.2256,-1701634.61
23.2986378551,12,18.095350473,70.916973406,25.7754361638,55.8503317731,789494.62,19712.4310485079,1598.5024680744,35.9193084664,38.8905253876,789494.62,4.25,9545.75,0.2693,-1860425.74
23.3305079624,12,18.0500237026,70.1142703815,25.4708293246,55.4098723898,633757.57,16036.6796667301,5274.2538498521,30.3414188902,38.5266758411,633757.57,7,7833.5,0.2526,-1383725.26
23.3596904349,12,18.002010639,69.2610676994,25.1503316812,54.9609166566,731005.08,18729.0917745929,2581.8417419893,33.7581613895,38.1501600712,731005.08,0.5,8954.25,0.1937,-1475138.82
23.3862329266,12,17.9513544247,68.3605436845,24.8152783398,54.5010688414,748053.89,19567.7322568626,1743.2012597197,34.6194078693,37.7606862364,748053.89,4.75,9452,0.1427,-1302017.60
23.4092353205,12,17.8987029379,67.4152648271,24.4662314614,54.0252519173,765089.37,19567.8956950252,1743.0378215571,34.3178400437,37.3563573552,765089.37,0.25,9329.5,0.1483,-1562032.87
23.4288546547,12,17.843302476,66.4288058636,24.1032280618,53.5314362144,692907.82,17464.9236632254,3846.0098533568,32.2040677984,36.9363092014,692907.82,3,8427,0.1480,-1547553.57
23.4446251389,12,17.7855081433,65.4039357291,23.7271668482,53.0155541616,609748.16,16625.2022667869,4685.7312497953,29.2007722401,36.4992747826,609748.16,5.75,8020.5,0.2824,-709905.14
23.4561497012,12,17.725407942,64.3441508912,23.3388722939,52.4757601443,716296.38,18817.7000179562,2493.2334986261,32.4783125798,36.0449141977,716296.38,7,9282.75,0.1557,-1204294.31
23.4635345574,12,17.6630323801,63.2548682113,22.9401744378,51.9119069258,616109.99,17720.1544815555,3590.7790350267,30.045371537,35.5741952333,616109.99,5.5,8665,0.1995,-240201.92
23.46747687,12,17.5984782263,62.1402286386,22.5314536737,51.3227868924,670161.13,18951.1927358692,2359.7407807131,31.5020786236,35.0868057834,670161.13,2.25,9283,0.1922,-429761.69
23.466382719,12,17.5326047682,61.0058165702,22.1142854679,50.7091769006,520461.96,15176.4960408973,6134.437475685,25.8982940175,34.5839730558,520461.96,7,7574.5,0.2907,-96154.45
23.4626438448,12,17.4655141722,59.8571341211,21.6921840149,50.0741491819,694357.83,18155.9095550758,3155.0239615065,34.9004608821,38.7678603405,694357.83,4,8297.75,0.1630,-1212296.49
23.4547030788,12,17.3966671989,58.7018497545,21.2668251918,49.4202181549,619439.24,16136.9618900237,5173.9716265586,31.2994513815,38.2049837328,619439.24,4,7559.25,0.2223,-1111418.96
